date,close,volume,open,high,low,stock_name
2016-04-15,759.0,1552347.0,753.98,761.0,752.694,Google
2016-04-18,766.61,1442123.0,760.46,768.05,757.3,Google
2016-04-19,753.93,1305326.0,769.51,769.9,749.33,Google
2016-04-20,752.67,1082739.0,758.0,758.132,750.01,Google
2016-04-21,759.14,1546480.0,755.38,760.43,749.55,Google
2016-04-22,718.77,5467206.0,726.3,736.12,713.61,Google
2016-04-25,723.15,1312381.0,716.1,723.93,715.59,Google
2016-04-26,708.14,2010224.0,725.42,725.766,703.026,Google
2016-04-27,705.84,2822644.0,707.29,708.98,692.365,Google
2016-04-28,691.02,2167756.0,708.26,714.17,689.55,Google
2016-04-29,693.01,1976287.0,690.7,697.62,689.0,Google
2016-05-02,698.21,1134592.0,697.63,700.64,691.0,Google
2016-05-03,692.36,1006062.0,696.87,697.84,692.0,Google
2016-05-04,695.7,1166670.0,690.49,699.75,689.01,Google
2016-05-05,701.41,1214920.0,697.7,702.32,695.72,Google
2016-05-06,711.12,1589924.0,698.38,711.86,698.107,Google
2016-05-09,712.9,1330750.0,712.0,718.71,710.0,Google
2016-05-10,723.18,1490782.0,716.75,723.5,715.72,Google
2016-05-11,715.29,1225628.0,723.41,724.48,712.8,Google
2016-05-12,713.31,865189.0,717.06,719.25,709.0,Google
2016-05-13,710.83,853701.0,711.93,716.662,709.26,Google
2016-05-16,716.49,1267485.0,709.13,718.48,705.65,Google
2016-05-17,706.29,1801286.0,715.99,721.52,704.11,Google
2016-05-18,706.63,1200724.0,703.67,711.6,700.63,Google
2016-05-19,700.32,1078707.0,702.36,706.0,696.8,Google
2016-05-20,709.74,1326982.0,701.62,714.58,700.52,Google
2016-05-23,704.24,873438.0,706.53,711.478,704.18,Google
2016-05-24,720.09,1266430.0,706.86,720.97,706.86,Google
2016-05-25,725.27,1456950.0,720.76,727.51,719.705,Google
2016-05-26,724.12,1119858.0,722.87,728.33,720.28,Google
2016-05-27,732.66,1542103.0,724.01,733.936,724.0,Google
2016-05-31,735.55,1227131.0,731.74,739.73,731.26,Google
2016-06-01,734.15,1164471.0,734.53,737.21,730.66,Google
2016-06-02,730.4,895953.0,732.5,733.02,724.17,Google
2016-06-03,722.34,866004.0,729.27,729.49,720.56,Google
2016-06-06,716.55,1120039.0,724.91,724.91,714.61,Google
2016-06-07,716.65,1115971.0,719.84,721.98,716.55,Google
2016-06-08,728.28,1150436.0,723.96,728.57,720.58,Google
2016-06-09,728.58,762995.0,722.87,729.54,722.336,Google
2016-06-10,719.39,734876.0,719.47,725.89,716.43,Google
2016-06-13,718.36,699764.0,716.51,725.44,716.51,Google
2016-06-14,718.27,1271681.0,716.48,722.47,713.12,Google
2016-06-15,718.92,751209.0,719.0,722.46,717.31,Google
2016-06-16,710.37,1294394.0,714.91,716.65,703.26,Google
2016-06-17,691.72,2409492.0,708.65,708.82,688.452,Google
2016-06-20,693.71,1744446.0,698.77,702.48,693.41,Google
2016-06-21,695.94,1369469.0,698.4,702.77,692.01,Google
2016-06-22,697.68,639269.0,699.06,700.86,693.082,Google
2016-06-23,701.87,1507403.0,697.45,701.95,687.0,Google
2016-06-24,675.22,2904873.0,675.17,689.4,673.45,Google
2016-06-27,668.26,2388710.0,671.0,672.3,663.284,Google
2016-06-28,680.04,1221077.0,678.97,680.33,673.0,Google
2016-06-29,684.11,1781749.0,683.0,687.429,681.41,Google
2016-06-30,692.1,1106268.0,685.47,692.32,683.65,Google
2016-07-01,699.21,910326.0,692.2,700.65,692.13,Google
2016-07-05,694.95,1011262.0,696.06,696.94,688.88,Google
2016-07-06,697.77,1160832.0,689.98,701.68,689.09,Google
2016-07-07,695.36,900031.0,698.08,698.2,688.215,Google
2016-07-08,705.63,1199498.0,699.5,705.71,696.435,Google
2016-07-11,715.09,933552.0,708.05,716.51,707.24,Google
2016-07-12,720.64,915244.0,719.12,722.94,715.91,Google
2016-07-13,716.98,610288.0,723.62,724.0,716.85,Google
2016-07-14,720.95,591177.0,721.58,722.21,718.03,Google
2016-07-15,719.71,838179.0,725.73,725.74,719.055,Google
2016-07-18,733.78,1084872.0,722.71,736.13,721.19,Google
2016-07-19,736.96,1060873.0,729.89,736.99,729.0,Google
2016-07-20,741.19,883372.0,737.33,742.13,737.1,Google
2016-07-21,738.63,651641.0,740.36,741.69,735.831,Google
2016-07-22,742.74,923487.0,741.86,743.24,736.56,Google
2016-07-25,739.77,742653.0,740.67,742.61,737.5,Google
2016-07-26,738.42,800931.0,739.04,741.69,734.27,Google
2016-07-27,741.77,871502.0,738.28,744.46,737.0,Google
2016-07-28,745.91,2550168.0,747.04,748.65,739.3,Google
2016-07-29,768.79,2733132.0,772.71,778.55,766.77,Google
2016-08-01,772.88,1950146.0,761.09,780.43,761.09,Google
2016-08-02,771.06,1177012.0,768.69,775.84,767.85,Google
2016-08-03,773.18,871074.0,767.18,773.21,766.82,Google
2016-08-04,771.61,763261.0,772.22,774.07,768.795,Google
2016-08-05,782.01,1016983.0,773.78,783.04,772.34,Google
2016-08-08,781.76,897096.0,782.0,782.63,778.091,Google
2016-08-09,784.26,922659.0,781.1,788.94,780.57,Google
2016-08-10,784.68,563639.0,783.75,786.812,782.778,Google
2016-08-11,784.85,642270.0,785.0,789.75,782.97,Google
2016-08-12,783.22,596918.0,781.5,783.395,780.4,Google
2016-08-15,782.44,752647.0,783.75,787.49,780.11,Google
2016-08-16,777.13,624204.0,780.3,780.98,773.444,Google
2016-08-17,779.91,628560.0,777.32,780.81,773.53,Google
2016-08-18,777.5,593087.0,780.01,782.86,777.0,Google
2016-08-19,775.42,601928.0,775.0,777.1,773.13,Google
2016-08-22,772.15,667143.0,773.27,774.54,770.05,Google
2016-08-23,772.08,636501.0,775.48,776.44,771.785,Google
2016-08-24,769.64,741804.0,770.58,774.5,767.07,Google
2016-08-25,769.41,634003.0,767.0,771.89,763.185,Google
2016-08-26,769.54,1021451.0,769.0,776.08,765.85,Google
2016-08-29,772.15,604406.0,768.74,774.99,766.615,Google
2016-08-30,769.09,787138.0,769.33,774.466,766.84,Google
2016-08-31,767.12,751591.0,767.01,769.09,765.38,Google
2016-09-01,768.78,618692.0,769.25,771.02,764.3,Google
2016-09-02,771.46,774256.0,773.01,773.92,768.41,Google
2016-09-06,780.08,1239451.0,773.45,782.0,771.0,Google
2016-09-07,780.35,590233.0,780.0,782.73,776.2,Google
2016-09-08,775.32,707531.0,778.59,780.35,773.58,Google
2016-09-09,759.66,1571155.0,770.1,773.245,759.66,Google
2016-09-12,769.02,1176041.0,755.13,770.29,754.0,Google
2016-09-13,759.69,912432.0,764.48,766.22,755.8,Google
2016-09-14,762.49,746816.0,759.61,767.68,759.11,Google
2016-09-15,772.1,1028285.0,762.89,773.8,759.96,Google
2016-09-16,768.88,1486221.0,769.75,769.75,764.66,Google
2016-09-19,765.7,760052.0,772.42,774.0,764.441,Google
2016-09-20,771.41,661423.0,769.0,773.33,768.53,Google
2016-09-21,776.22,780841.0,772.66,777.16,768.301,Google
2016-09-22,787.21,985732.0,780.0,789.85,778.44,Google
2016-09-23,786.9,1211305.0,786.59,788.93,784.15,Google
2016-09-26,774.2,1187269.0,782.74,782.74,773.07,Google
2016-09-27,783.01,752930.0,775.5,785.99,774.308,Google
2016-09-28,781.56,844106.0,777.85,781.81,774.97,Google
2016-09-29,775.01,1212788.0,781.44,785.8,774.232,Google
2016-09-30,777.29,1355870.0,776.33,780.94,774.09,Google
2016-10-03,772.56,1055724.0,774.25,776.065,769.5,Google
2016-10-04,776.43,844179.0,776.03,778.71,772.89,Google
2016-10-05,776.47,880132.0,779.31,782.07,775.65,Google
2016-10-06,776.86,808197.0,779.0,780.48,775.54,Google
2016-10-07,775.08,680154.0,779.66,779.66,770.75,Google
2016-10-10,785.94,871065.0,777.71,789.38,775.87,Google
2016-10-11,783.07,921217.0,786.66,792.28,780.58,Google
2016-10-12,786.14,731447.0,783.76,788.13,782.06,Google
2016-10-13,778.19,897992.0,781.22,781.22,773.0,Google
2016-10-14,778.53,587036.0,781.65,783.95,776.0,Google
2016-10-17,779.96,776584.0,779.8,785.85,777.5,Google
2016-10-18,795.26,1955165.0,787.85,801.61,785.565,Google
2016-10-19,801.56,1215080.0,798.86,804.63,797.635,Google
2016-10-20,796.97,1537480.0,803.3,803.97,796.03,Google
2016-10-21,799.38,780455.0,795.0,799.5,794.0,Google
2016-10-24,813.11,1597302.0,804.9,815.18,804.82,Google
2016-10-25,807.67,1534413.0,816.68,816.68,805.14,Google
2016-10-26,799.07,1568414.0,806.34,806.98,796.32,Google
2016-10-27,795.35,2015863.0,801.0,803.49,791.5,Google
2016-10-28,795.37,3985626.0,808.35,815.49,793.59,Google
2016-10-31,784.54,2427284.0,795.47,796.86,784.0,Google
2016-11-01,783.61,2406356.0,782.89,789.49,775.54,Google
2016-11-02,768.7,1918414.0,778.2,781.65,763.45,Google
2016-11-03,762.13,1943175.0,767.25,769.95,759.03,Google
2016-11-04,762.02,2134812.0,750.66,770.36,750.561,Google
2016-11-07,782.52,1477543.0,774.5,785.19,772.55,Google
2016-11-08,790.51,1310757.0,783.4,795.633,780.19,Google
2016-11-09,785.31,2375926.0,779.94,791.227,771.67,Google
2016-11-10,762.56,4646668.0,791.17,791.17,752.18,Google
2016-11-11,754.02,2314990.0,756.54,760.78,750.38,Google
2016-11-14,736.08,3654385.0,755.6,757.85,727.54,Google
2016-11-15,758.49,2384001.0,746.97,764.416,746.97,Google
2016-11-16,764.48,1443357.0,755.2,766.36,750.51,Google
2016-11-17,771.23,1204735.0,766.92,772.7,764.23,Google
2016-11-18,760.54,1511143.0,771.37,775.0,760.0,Google
2016-11-21,769.2,1278480.0,762.61,769.7,760.6,Google
2016-11-22,768.27,1549195.0,772.63,776.96,767.0,Google
2016-11-23,760.99,1433899.0,767.73,768.283,755.25,Google
2016-11-25,761.68,561760.0,764.26,765.0,760.52,Google
2016-11-28,768.24,2077465.0,760.0,779.53,759.8,Google
2016-11-29,770.84,1572748.0,771.53,778.5,768.24,Google
2016-11-30,758.04,2320292.0,770.07,772.99,754.83,Google
2016-12-01,747.92,2968343.0,757.44,759.85,737.025,Google
2016-12-02,750.5,1424697.0,744.59,754.0,743.1,Google
2016-12-05,762.52,1331968.0,757.71,763.9,752.9,Google
2016-12-06,759.11,1614606.0,764.73,768.83,757.34,Google
2016-12-07,771.19,1703058.0,761.0,771.36,755.8,Google
2016-12-08,776.4,1337581.0,772.48,778.18,767.23,Google
2016-12-09,789.29,1757030.0,780.0,789.43,779.021,Google
2016-12-12,789.27,2084246.0,785.04,791.25,784.355,Google
2016-12-13,796.1,2071966.0,793.9,804.38,793.34,Google
2016-12-14,797.07,1599414.0,797.4,804.0,794.01,Google
2016-12-15,797.85,1510240.0,797.34,803.0,792.92,Google
2016-12-16,790.8,2042768.0,800.4,800.856,790.36,Google
2016-12-19,794.15,1082046.0,790.22,797.66,786.27,Google
2016-12-20,796.42,912191.0,796.76,798.65,793.27,Google
2016-12-21,794.58,1137261.0,795.84,796.676,787.1,Google
2016-12-22,791.26,904602.0,792.36,793.32,788.58,Google
2016-12-23,789.91,605954.0,790.9,792.74,787.28,Google
2016-12-27,791.55,774577.0,790.68,797.86,787.657,Google
2016-12-28,785.05,970714.0,793.7,794.23,783.2,Google
2016-12-29,782.79,738203.0,783.33,785.93,778.92,Google
2016-12-30,771.82,1769950.0,782.75,782.78,770.41,Google
2017-01-03,786.14,1605446.0,778.81,789.63,775.8,Google
2017-01-04,786.9,1052125.0,788.36,791.34,783.16,Google
2017-01-05,794.03,1114512.0,786.08,794.48,785.02,Google
2017-01-06,806.15,1567821.0,795.26,807.9,792.204,Google
2017-01-09,806.65,1230371.0,806.4,809.966,802.83,Google
2017-01-10,804.8,997730.0,807.86,809.13,803.51,Google
2017-01-11,807.91,1041244.0,805.0,808.15,801.37,Google
2017-01-12,806.36,1278695.0,807.14,807.39,799.17,Google
2017-01-13,807.88,1067240.0,807.48,811.224,806.69,Google
2017-01-17,804.61,1141577.0,807.08,807.14,800.37,Google
2017-01-18,806.07,1195669.0,805.81,806.205,800.99,Google
2017-01-19,802.175,894921.0,805.12,809.48,801.8,Google
2017-01-20,805.02,1569196.0,806.91,806.91,801.69,Google
2017-01-23,819.31,1811778.0,807.25,820.87,803.74,Google
2017-01-24,823.87,1420133.0,822.3,825.9,817.821,Google
2017-01-25,835.67,1457244.0,829.62,835.77,825.06,Google
2017-01-26,832.15,2374731.0,837.81,838.0,827.01,Google
2017-01-27,823.31,2867241.0,834.71,841.95,820.44,Google
2017-01-30,802.32,3118289.0,814.66,815.84,799.8,Google
2017-01-31,796.79,2026212.0,796.86,801.25,790.52,Google
2017-02-01,795.695,1973620.0,799.68,801.19,791.19,Google
2017-02-02,798.53,1416853.0,793.8,802.7,792.0,Google
2017-02-03,801.49,1463448.0,802.99,806.0,800.37,Google
2017-02-06,801.34,1124955.0,799.7,801.67,795.25,Google
2017-02-07,806.97,1225336.0,803.99,810.5,801.78,Google
2017-02-08,808.38,1127543.0,807.0,811.84,803.19,Google
2017-02-09,809.56,956998.0,809.51,810.66,804.54,Google
2017-02-10,813.67,1102389.0,811.7,815.25,809.78,Google
2017-02-13,819.24,1133310.0,816.0,820.959,815.49,Google
2017-02-14,820.39,928985.0,819.0,823.0,816.0,Google
2017-02-15,818.98,1244773.0,819.36,823.0,818.47,Google
2017-02-16,824.16,1266675.0,819.93,824.4,818.98,Google
2017-02-17,828.07,1386194.0,823.02,828.07,821.655,Google
2017-02-21,831.66,1147909.0,828.66,833.45,828.35,Google
2017-02-22,830.76,901969.0,828.66,833.25,828.64,Google
2017-02-23,831.33,1192820.0,830.12,832.46,822.88,Google
2017-02-24,828.64,1376546.0,827.73,829.0,824.2,Google
2017-02-27,829.28,1048782.0,824.55,830.5,824.0,Google
2017-02-28,823.21,1638677.0,825.61,828.54,820.2,Google
2017-03-01,835.24,1412695.0,828.85,836.255,827.26,Google
2017-03-02,830.63,795781.0,833.85,834.51,829.64,Google
2017-03-03,829.08,881685.0,830.56,831.36,825.751,Google
2017-03-06,827.56,954852.0,826.95,828.88,822.4,Google
2017-03-07,831.91,983349.0,827.4,833.41,826.52,Google
2017-03-08,835.37,915520.0,833.51,838.15,831.79,Google
2017-03-09,838.68,1230591.0,836.0,842.0,834.21,Google
2017-03-10,843.25,1668733.0,843.28,844.91,839.5,Google
2017-03-13,845.54,1223647.0,847.753,848.685,843.25,Google
2017-03-14,845.62,780198.0,843.64,847.24,840.8,Google
2017-03-15,847.2,1381474.0,847.59,848.63,840.77,Google
2017-03-16,848.78,977560.0,849.03,850.85,846.13,Google
2017-03-17,852.12,1612724.0,851.61,853.4,847.11,Google
2017-03-20,848.4,1231521.0,850.01,850.22,845.15,Google
2017-03-21,830.46,2463484.0,851.4,853.5,829.02,Google
2017-03-22,829.59,1401465.0,831.91,835.55,827.18,Google
2017-03-23,817.58,3487056.0,821.0,822.57,812.257,Google
2017-03-24,814.43,1942593.0,820.08,821.93,808.89,Google
2017-03-27,819.51,1805933.0,806.95,821.63,803.37,Google
2017-03-28,820.92,1527248.0,820.41,825.99,814.027,Google
2017-03-29,831.41,1297192.0,825.0,832.765,822.38,Google
2017-03-30,831.5,1042628.0,833.5,833.68,829.0,Google
2017-03-31,829.6,1205256.0,828.97,831.64,827.39,Google
2017-04-03,838.55,1671503.0,829.22,840.85,829.22,Google
2017-04-04,834.57,1031012.0,831.36,835.18,829.036,Google
2017-04-05,831.41,1509585.0,835.51,842.45,830.72,Google
2017-04-06,827.88,1229645.0,832.4,836.39,826.46,Google
2017-04-07,824.67,1057253.0,827.96,828.485,820.513,Google
2017-04-10,824.73,888715.0,825.39,829.35,823.77,Google
2017-04-11,823.35,1079732.0,824.71,827.427,817.02,Google
2017-04-12,824.32,858986.0,821.93,826.66,821.02,Google
2017-04-13,823.56,955830.0,822.14,826.38,821.44,Google
2017-04-17,837.17,833593.0,825.01,837.75,824.47,Google
2017-04-18,836.82,773214.0,834.22,838.93,832.71,Google
2017-04-19,838.21,936210.0,839.79,842.22,836.29,Google
2017-04-20,841.65,933451.0,841.44,845.2,839.32,Google
2017-04-21,843.19,1256562.0,842.88,843.88,840.6,Google
2017-04-24,862.76,1371831.0,851.2,863.45,849.86,Google
2017-04-25,872.3,1671671.0,865.0,875.0,862.81,Google
2017-04-26,871.73,1235967.0,874.23,876.05,867.748,Google
2017-04-27,874.25,2014677.0,873.6,875.4,870.38,Google
2017-04-28,905.96,3276255.0,910.66,916.85,905.77,Google
2017-05-01,912.57,2115701.0,901.94,915.68,901.45,Google
2017-05-02,916.44,1545245.0,909.62,920.77,909.453,Google
2017-05-03,927.04,1498051.0,914.86,928.1,912.543,Google
2017-05-04,931.66,1421984.0,926.07,935.93,924.59,Google
2017-05-05,927.13,1911275.0,933.54,934.9,925.2,Google
2017-05-08,934.3,1329096.0,926.12,936.925,925.26,Google
2017-05-09,932.17,1581337.0,936.95,937.5,929.53,Google
2017-05-10,928.78,1173901.0,931.98,932.0,925.16,Google
2017-05-11,930.6,835028.0,925.32,932.53,923.03,Google
2017-05-12,932.22,1050377.0,931.53,933.44,927.85,Google
2017-05-15,937.08,1104646.0,932.95,938.25,929.34,Google
2017-05-16,943.0,968288.0,940.0,943.11,937.58,Google
2017-05-17,919.62,2357984.0,935.67,939.333,918.14,Google
2017-05-18,930.24,1596897.0,921.0,933.17,918.75,Google
2017-05-19,934.01,1389830.0,931.47,937.755,931.0,Google
2017-05-22,941.86,1118907.0,935.0,941.883,935.0,Google
2017-05-23,948.82,1269442.0,947.92,951.467,942.575,Google
2017-05-24,954.96,1031483.0,952.98,955.09,949.5,Google
2017-05-25,969.54,1659922.0,957.33,972.629,955.47,Google
2017-05-26,971.47,1251424.0,969.7,974.98,965.03,Google
2017-05-30,975.88,1466288.0,970.31,976.2,969.49,Google
2017-05-31,964.86,2447196.0,975.02,979.27,960.18,Google
2017-06-01,966.95,1410194.0,968.95,971.5,960.01,Google
2017-06-02,975.6,1747159.0,969.46,975.6,966.0,Google
2017-06-05,983.68,1251915.0,976.55,986.91,975.1,Google
2017-06-06,976.72,1814374.0,983.16,988.25,975.14,Google
2017-06-07,981.08,1447192.0,979.65,984.15,975.77,Google
2017-06-08,983.4,1477184.0,982.35,984.57,977.2,Google
2017-06-09,949.83,3306186.0,984.5,984.5,935.63,Google
2017-06-12,942.9,3762440.0,939.56,949.355,915.233,Google
2017-06-13,953.4,2013077.0,951.91,959.98,944.09,Google
2017-06-14,950.76,1487430.0,959.92,961.15,942.25,Google
2017-06-15,942.31,2065277.0,933.97,943.339,924.44,Google
2017-06-16,939.78,3061998.0,940.0,942.04,931.595,Google
2017-06-19,957.37,1530467.0,949.96,959.99,949.05,Google
2017-06-20,950.63,1125862.0,957.52,961.62,950.01,Google
2017-06-21,959.45,1202233.0,953.64,960.1,950.76,Google
2017-06-22,957.09,941678.0,958.7,960.72,954.55,Google
2017-06-23,965.59,1527515.0,956.83,966.0,954.2,Google
2017-06-26,952.27,1596876.0,969.9,973.31,950.79,Google
2017-06-27,928.13,2578143.0,942.46,948.29,926.85,Google
2017-06-28,940.49,2719227.0,929.0,942.75,916.0,Google
2017-06-29,917.79,3288129.0,929.92,931.26,910.62,Google
2017-06-30,908.73,2086402.0,926.05,926.05,908.31,Google
2017-07-03,898.11,1710373.0,912.18,913.94,894.79,Google
2017-07-05,911.71,1813319.0,901.76,914.51,898.5,Google
2017-07-06,906.69,1424384.0,904.12,914.944,899.7,Google
2017-07-07,918.59,1603306.0,908.85,921.54,908.85,Google
2017-07-10,928.8,1192091.0,921.77,930.38,919.59,Google
2017-07-11,930.09,1112531.0,929.54,931.43,922.0,Google
2017-07-12,943.83,1531394.0,938.68,946.3,934.47,Google
2017-07-13,947.159,1294675.0,946.29,954.45,943.01,Google
2017-07-14,956.0,1052894.0,952.0,956.91,948.005,Google
2017-07-17,953.42,1164272.0,957.0,960.74,949.241,Google
2017-07-18,965.4,1153053.0,953.0,968.04,950.6,Google
2017-07-19,970.89,1223978.0,967.84,973.04,964.03,Google
2017-07-20,968.15,1621399.0,975.0,975.9,961.51,Google
2017-07-21,972.92,1697398.0,962.25,973.23,960.15,Google
2017-07-24,980.34,3218803.0,972.22,986.2,970.77,Google
2017-07-25,950.7,4658321.0,953.81,959.7,945.4,Google
2017-07-26,947.8,2082194.0,954.68,955.0,942.279,Google
2017-07-27,934.09,3129465.0,951.78,951.78,920.0,Google
2017-07-28,941.53,1802451.0,929.4,943.83,927.5,Google
2017-07-31,930.5,1965455.0,941.89,943.59,926.04,Google
2017-08-01,930.83,1234746.0,932.38,937.447,929.26,Google
2017-08-02,930.39,1822424.0,928.61,932.6,916.68,Google
2017-08-03,923.65,1201975.0,930.34,932.24,922.24,Google
2017-08-04,927.96,1081918.0,926.64,930.307,923.03,Google
2017-08-07,929.36,1031721.0,929.06,931.7,926.5,Google
2017-08-08,926.79,1057532.0,927.09,935.814,925.61,Google
2017-08-09,922.9,1191341.0,920.61,925.98,917.25,Google
2017-08-10,907.24,1757389.0,917.55,919.26,906.13,Google
2017-08-11,914.39,1205970.0,907.97,917.78,905.58,Google
2017-08-14,922.67,1063412.0,922.53,924.668,918.19,Google
2017-08-15,922.22,882511.0,924.23,926.55,919.82,Google
2017-08-16,926.96,1005761.0,925.29,932.7,923.445,Google
2017-08-17,910.98,1254503.0,925.78,926.86,910.98,Google
2017-08-18,910.67,1342011.0,910.31,915.275,907.154,Google
2017-08-21,906.66,942384.0,910.0,913.0,903.4,Google
2017-08-22,924.69,1166326.0,912.72,925.86,911.475,Google
2017-08-23,927.0,1088590.0,921.93,929.93,919.36,Google
2017-08-24,921.28,1269905.0,928.66,930.84,915.5,Google
2017-08-25,915.89,1052775.0,923.49,925.555,915.5,Google
2017-08-28,913.81,1085353.0,916.0,919.245,911.87,Google
2017-08-29,921.29,1185501.0,905.1,923.33,905.0,Google
2017-08-30,929.57,1301127.0,920.05,930.819,919.65,Google
2017-08-31,939.33,1576875.0,931.76,941.98,931.76,Google
2017-09-01,937.34,947039.0,941.13,942.48,935.15,Google
2017-09-05,928.45,1346797.0,933.08,937.0,921.96,Google
2017-09-06,927.81,1527274.0,930.15,930.915,919.27,Google
2017-09-07,936.02,1211997.0,931.73,936.41,923.62,Google
2017-09-08,926.5,999166.0,936.49,936.99,924.88,Google
2017-09-11,929.08,1266079.0,934.25,938.38,926.92,Google
2017-09-12,932.07,1134054.0,932.59,933.48,923.861,Google
2017-09-13,935.09,1101219.0,930.66,937.25,929.86,Google
2017-09-14,925.11,1395543.0,931.25,932.77,924.0,Google
2017-09-15,920.29,2499545.0,924.66,926.49,916.36,Google
2017-09-18,915.0,1300826.0,920.01,922.08,910.6,Google
2017-09-19,921.81,923253.0,917.42,922.42,912.55,Google
2017-09-20,931.58,1542266.0,922.98,933.88,922.0,Google
2017-09-21,932.45,1227066.0,933.0,936.53,923.83,Google
2017-09-22,928.53,1052171.0,927.75,934.73,926.48,Google
2017-09-25,920.97,1855886.0,925.45,926.4,909.7,Google
2017-09-26,924.86,1666749.0,923.72,930.82,921.14,Google
2017-09-27,944.49,2237538.0,927.74,949.9,927.74,Google
2017-09-28,949.5,997202.0,941.36,950.69,940.55,Google
2017-09-29,959.11,1579728.0,952.0,959.786,951.51,Google
2017-10-02,953.27,1282861.0,959.98,962.54,947.84,Google
2017-10-03,957.79,888306.0,954.0,958.0,949.14,Google
2017-10-04,951.68,951792.0,957.0,960.39,950.69,Google
2017-10-05,969.96,1213368.0,955.49,970.91,955.18,Google
2017-10-06,978.38,1172738.0,966.7,979.46,963.36,Google
2017-10-09,977.0,890722.0,980.0,985.425,976.11,Google
2017-10-10,972.6,968115.0,980.0,981.57,966.08,Google
2017-10-11,989.25,1692880.0,973.72,990.71,972.25,Google
2017-10-12,987.91,1278363.0,987.45,994.12,985.0,Google
2017-10-13,989.68,1169587.0,992.0,997.21,989.0,Google
2017-10-16,992.0,910246.0,992.1,993.907,984.0,Google
2017-10-17,992.18,1290157.0,990.29,996.44,988.59,Google
2017-10-18,992.81,1057506.0,991.77,996.72,986.975,Google
2017-10-19,984.45,1312902.0,986.0,988.88,978.39,Google
2017-10-20,988.2,1176177.0,989.44,991.0,984.58,Google
2017-10-23,968.45,1478308.0,989.52,989.52,966.12,Google
2017-10-24,970.54,1206099.0,970.0,972.23,961.0,Google
2017-10-25,973.33,1210419.0,968.37,976.09,960.52,Google
2017-10-26,972.56,2031039.0,980.0,987.6,972.2,Google
2017-10-27,1019.27,5165933.0,1009.11,1048.39,1008.25,Google
2017-10-30,1017.11,2085062.0,1014.0,1024.97,1007.5,Google
2017-10-31,1016.64,1331391.0,1015.22,1024.0,1010.42,Google
2017-11-01,1025.5,1373444.0,1017.21,1029.67,1016.95,Google
2017-11-02,1025.58,1048970.0,1021.76,1028.09,1013.01,Google
2017-11-03,1032.48,1076350.0,1022.11,1032.65,1020.31,Google
2017-11-06,1025.9,1124765.0,1028.99,1034.87,1025.0,Google
2017-11-07,1033.33,1112146.0,1027.27,1033.96,1027.12,Google
2017-11-08,1039.85,1088395.0,1030.52,1043.52,1028.45,Google
2017-11-09,1031.05,1244886.0,1033.99,1033.99,1019.67,Google
2017-11-10,1028.07,720674.0,1026.46,1030.76,1025.28,Google
